@relation digTrain2k

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute f96 numeric
@attribute f97 numeric
@attribute f98 numeric
@attribute f99 numeric
@attribute f100 numeric
@attribute f101 numeric
@attribute f102 numeric
@attribute f103 numeric
@attribute f104 numeric
@attribute f105 numeric
@attribute f106 numeric
@attribute f107 numeric
@attribute f108 numeric
@attribute f109 numeric
@attribute f110 numeric
@attribute f111 numeric
@attribute f112 numeric
@attribute f113 numeric
@attribute f114 numeric
@attribute f115 numeric
@attribute f116 numeric
@attribute f117 numeric
@attribute f118 numeric
@attribute f119 numeric
@attribute f120 numeric
@attribute f121 numeric
@attribute f122 numeric
@attribute f123 numeric
@attribute f124 numeric
@attribute f125 numeric
@attribute f126 numeric
@attribute f127 numeric
@attribute f128 numeric
@attribute f129 numeric
@attribute f130 numeric
@attribute f131 numeric
@attribute f132 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9}

@data
0,0,0,0,0,0,0.014372,0,0,0,0,0,0.168684,0.019139,0.038278,0.014354,0,0.009569,0.019139,0.004785,0,0.119672,0,0,0,0.024962,0,0,0.086233,0,0,0.037821,0,0,0.005295,0,0.009569,0.057416,0.019139,0.019139,0.019139,0.057416,0.014354,0.181967,0,0.001513,0,0,0,0,0.014372,0,0.040847,0,0,0,0.113464,0.033493,0.009569,0.004785,0.023923,0.009569,0,0.009569,0.028708,0.147541,0,0.022693,0,0,0,0,0.076399,0.000756,0,0.01059,0.040847,0,0,0,0.019139,0.057416,0.019139,0.014354,0.028708,0.038278,0.004785,0.188525,0,0,0.016641,0,0.03177,0,0,0.019667,0.007564,0,0.002269,0,0.053707,0.023923,0.090909,0.038278,0,0.004785,0.07177,0.07177,0,0.265574,0,0,0,0,0.003026,0,0.000756,0,0,0,0.205749,0,0,0.019139,0.004785,0,0.004785,0.023923,0.033493,0.004785,0.004785,0.096721,8
0,0,0,0,0.02592,0,0,0,0,0,0,0,0.140468,0.032468,0.051948,0.032468,0,0,0,0,0,0.147351,0,0,0,0,0.062709,0,0.001672,0,0,0.029264,0.006689,0,0.004181,0,0.012987,0.071429,0.038961,0.032468,0.032468,0.006494,0,0.269868,0,0,0.005853,0,0.005853,0,0,0,0.095318,0,0,0,0.053512,0.032468,0.045455,0,0,0,0.006494,0.058442,0.019481,0.15894,0,0,0,0,0.005853,0,0.001672,0,0,0,0.133779,0,0,0,0.012987,0.006494,0.012987,0.025974,0.071429,0.045455,0.006494,0.19702,0,0,0,0,0,0,0.003344,0,0.036789,0,0.073579,0,0.044314,0.032468,0.064935,0.032468,0.025974,0.019481,0.058442,0.077922,0.019481,0.22351,0,0,0,0,0,0,0,0,0,0,0.269231,0,0,0,0,0,0,0.006494,0,0.006494,0,0.003311,9
0,0,0,0,0.003595,0,0,0,0,0,0,0,0.191229,0.016129,0.064516,0.032258,0,0,0,0,0,0.090153,0,0,0,0,0.078361,0,0,0,0,0.043134,0,0,0.00647,0,0.024194,0.096774,0.064516,0.048387,0,0,0,0.21914,0,0,0,0,0.094177,0,0,0,0,0,0,0,0.063983,0.032258,0.080645,0,0,0,0,0,0,0.160888,0,0,0,0,0.162473,0,0,0,0,0,0.017254,0,0,0,0,0,0,0.064516,0.048387,0,0,0.119279,0,0,0,0,0.106398,0,0,0,0,0,0.007189,0.015816,0.002876,0.072581,0.016129,0,0,0,0.024194,0.120968,0.040323,0.277393,0,0,0,0,0.029475,0,0,0,0,0,0.17757,0,0,0,0,0,0,0.008065,0.08871,0.056452,0,0.133148,0
0,0,0,0,0,0,0,0,0,0,0,0,0.219608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005229,0.026144,0,0.081046,0.077778,0.066667,0.022222,0.022222,0.077778,0.055556,0,0,0.336842,0,0,0,0,0,0,0,0,0,0,0,0,0.188235,0.066667,0.044444,0,0,0,0,0,0,0.084211,0,0,0,0,0,0,0,0,0,0,0.139869,0,0.005229,0.022222,0.022222,0,0,0.088889,0.066667,0,0,0.249123,0,0,0,0,0,0,0,0,0,0,0.040523,0,0.065359,0.077778,0.077778,0.011111,0,0.033333,0.066667,0.055556,0,0.305263,0,0,0,0,0,0,0,0,0,0,0.228758,0,0,0,0,0,0,0.022222,0.022222,0,0,0.024561,1
0,0,0,0,0,0,0,0,0.01506,0,0,0,0.222139,0.00641,0.012821,0,0,0,0,0,0.00641,0.007812,0,0,0.018072,0,0,0,0,0,0.074548,0.011295,0.003765,0,0.012801,0.032051,0.025641,0.089744,0.025641,0.064103,0.032051,0.051282,0.032051,0.275,0,0,0,0,0.003012,0,0,0,0.012048,0,0,0,0.182982,0,0.044872,0.032051,0,0,0,0,0,0.089063,0,0,0,0,0.006024,0,0.010542,0,0.063253,0,0.046687,0,0,0.025641,0.032051,0.051282,0.019231,0.044872,0.044872,0,0,0.2625,0,0,0,0,0.045181,0,0,0,0,0,0.036898,0.000753,0.019578,0.057692,0.038462,0.012821,0,0,0.044872,0.070513,0.00641,0.2875,0,0,0,0,0.001506,0,0,0.003765,0,0,0.21009,0,0,0,0,0,0,0,0.057692,0.025641,0.012821,0.078125,2
0,0,0,0,0,0,0,0,0.051348,0,0,0,0.154044,0.018634,0,0.031056,0,0,0,0.024845,0,0.054348,0,0,0.007702,0,0,0,0,0,0.09371,0.011553,0.005135,0,0,0.018634,0.024845,0.086957,0.018634,0.055901,0.018634,0.049689,0.024845,0.271739,0,0,0,0,0,0,0,0,0.047497,0,0,0,0.154044,0.018634,0.012422,0.018634,0,0,0,0.024845,0,0.0625,0,0,0,0,0,0,0.008986,0,0.044929,0,0.088575,0,0,0.012422,0.012422,0.018634,0.018634,0.037267,0.018634,0.049689,0.018634,0.220109,0.035944,0,0,0,0,0.035944,0,0,0.019255,0,0,0.019255,0.039795,0.024845,0.012422,0.049689,0.031056,0.006211,0,0.062112,0.024845,0.211957,0.016688,0,0,0,0,0,0,0,0.023107,0,0.14249,0,0,0.018634,0.037267,0.006211,0,0.031056,0.043478,0.018634,0,0.179348,3
0,0.001858,0,0,0,0.017185,0,0,0,0,0,0,0.169995,0,0,0,0,0,0,0,0,0.058266,0,0.002787,0.000464,0.014399,0,0.03948,0.006503,0.006503,0,0.00418,0.010218,0,0.073386,0,0,0,0,0.5,0,0,0,0.177507,0,0.069206,0,0,0.007431,0.027404,0,0,0,0,0,0,0.037157,0,0,0,0,0,0,0,0,0.197832,0,0.022759,0,0.011147,0.022759,0.016721,0.008825,0,0,0,0.071528,0,0,0.5,0,0,0,0,0,0,0,0.205962,0,0,0.003251,0,0.000929,0,0,0.000929,0.012076,0,0.04784,0.061774,0,0,0,0,0,0,0,0,0,0.321138,0,0,0,0,0,0,0,0,0,0,0.231305,0,0,0,0,0,0,0,0,0,0,0.039295,4
0,0,0,0,0,0,0,0,0,0,0,0,0.18984,0.007299,0.043796,0.014599,0,0,0.007299,0,0,0.090703,0,0,0,0.008021,0,0,0.069519,0,0,0.004011,0.025401,0,0.024064,0,0.036496,0.051095,0.014599,0.029197,0.058394,0.036496,0.014599,0.219955,0,0,0,0,0,0,0.025401,0,0.022727,0,0,0,0.05615,0.043796,0.021898,0.007299,0.029197,0.007299,0.021898,0.029197,0.029197,0.235828,0,0,0,0,0,0,0.169786,0,0,0,0.052139,0,0,0,0,0.029197,0.036496,0,0,0,0,0.06576,0,0,0,0,0,0,0,0,0.147059,0,0.002674,0.002674,0.050802,0,0.043796,0.058394,0,0,0.007299,0.087591,0.014599,0.131519,0,0,0,0,0,0,0.009358,0,0.018717,0,0.121658,0,0,0.014599,0.014599,0.014599,0.014599,0.036496,0.043796,0.058394,0.021898,0.256236,5
0,0,0,0,0,0.022672,0,0,0,0,0,0.008097,0.162753,0.02381,0.029762,0,0,0,0,0,0,0.047328,0,0,0,0,0,0.001619,0.080972,0,0,0.117409,0,0,0.021053,0.011905,0.035714,0.02381,0.005952,0.035714,0.065476,0,0,0.132824,0,0,0,0,0.035628,0,0,0,0,0,0,0.016194,0.046154,0.059524,0.071429,0.029762,0.005952,0.035714,0.047619,0,0.005952,0.227481,0,0.042915,0,0,0.018623,0.001619,0.008907,0,0,0.011336,0.026721,0,0,0.011905,0.047619,0.053571,0.011905,0.041667,0.053571,0,0,0.341985,0,0,0,0,0,0,0.004858,0,0.008907,0,0.047773,0.05668,0,0.065476,0.017857,0,0.011905,0.02381,0.035714,0.041667,0.02381,0.189313,0,0,0,0,0,0,0,0,0,0,0.259109,0,0,0,0,0,0,0,0.029762,0.041667,0,0.061069,6
0,0,0.016502,0,0,0,0,0,0.10121,0.0044,0,0,0.028603,0.035714,0,0.1,0.007143,0,0.014286,0.071429,0.014286,0.201439,0,0,0.0011,0,0,0,0,0,0.062706,0.049505,0.0011,0,0,0.007143,0.014286,0.078571,0.035714,0.035714,0.014286,0.057143,0.028571,0.280576,0,0,0,0,0,0,0,0,0.19582,0,0,0,0.028603,0.014286,0.021429,0.014286,0,0,0,0,0,0.040767,0,0,0,0,0,0,0,0,0.027503,0,0.10231,0,0,0.007143,0.05,0.014286,0,0.014286,0.078571,0.021429,0,0.247002,0,0,0,0,0,0,0,0,0.031903,0,0.085809,0.0011,0.019802,0.028571,0.057143,0.028571,0,0.014286,0.064286,0.042857,0.007143,0.227818,0,0,0,0,0,0,0,0,0,0,0.242024,0,0,0,0,0,0,0,0.007143,0,0,0.002398,7
0.000842,0.015164,0.000842,0,0.043808,0.00337,0,0,0.005897,0,0,0.01011,0.074979,0.027778,0.038889,0.05,0.005556,0.033333,0.022222,0.022222,0.011111,0.167513,0,0.010952,0,0,0.020219,0.063184,0,0,0,0,0.037911,0,0.015164,0.016667,0.061111,0.044444,0.016667,0.038889,0.061111,0.016667,0.011111,0.177665,0,0,0,0,0.027801,0,0,0,0.066554,0,0,0.025274,0.025274,0.022222,0.033333,0.022222,0.022222,0.005556,0,0.005556,0.038889,0.181472,0,0,0,0,0.00674,0,0.016007,0,0,0,0.159225,0,0,0.011111,0.011111,0.005556,0.016667,0.038889,0.027778,0.005556,0,0.125635,0,0,0,0,0.027801,0,0,0,0.017692,0,0.030329,0.031171,0.010952,0.044444,0.038889,0,0,0,0.033333,0.055556,0.011111,0.275381,0,0,0,0,0.00674,0,0,0,0,0,0.245998,0,0,0,0,0,0,0.027778,0.027778,0.016667,0,0.072335,8
0,0,0,0,0.006637,0.005752,0,0,0,0,0,0,0.161504,0.029412,0.047059,0.011765,0,0,0,0,0,0.117143,0,0.000442,0,0,0.067699,0,0.002212,0,0,0.011504,0.007522,0,0.012389,0,0.035294,0.1,0.023529,0.058824,0.035294,0.011765,0,0.377143,0,0.000885,0.00177,0,0,0.010619,0,0,0.066372,0,0,0.007522,0.090265,0.029412,0.029412,0.017647,0,0,0.011765,0.035294,0.011765,0.108571,0,0,0.00354,0,0.001327,0,0,0,0.00885,0,0.134513,0,0,0.005882,0.041176,0.005882,0,0.011765,0.1,0.064706,0.005882,0.227143,0,0,0,0,0,0,0,0,0.016814,0,0.092478,0.00885,0.050442,0.029412,0.088235,0.005882,0,0.023529,0.088235,0.041176,0,0.17,0,0,0,0,0,0,0,0,0,0,0.230088,0,0,0,0,0,0,0,0,0,0,0,9
0,0,0,0,0,0,0,0,0,0,0,0,0.215271,0.00885,0.061947,0.017699,0,0,0,0,0,0.065767,0,0,0,0,0.071757,0,0,0,0,0.036799,0,0,0.014719,0,0.035398,0.070796,0.070796,0.044248,0,0,0,0.234401,0,0,0,0,0.091076,0,0,0,0,0,0,0,0.076357,0.044248,0.070796,0.017699,0,0,0,0,0,0.153457,0,0,0,0,0.157314,0,0,0,0,0,0.015639,0,0,0,0,0,0,0.070796,0.044248,0.00885,0,0.143339,0,0,0,0,0.101196,0,0,0,0,0,0.014719,0.00184,0.00092,0.097345,0.017699,0,0,0,0.026549,0.141593,0.00885,0.278246,0,0,0,0,0.018399,0,0,0,0,0,0.183993,0,0,0,0,0,0,0.00885,0.079646,0.053097,0,0.124789,0
0,0,0,0,0,0,0,0,0,0,0,0,0.207565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000923,0.02583,0,0.087638,0.061856,0.082474,0.020619,0.010309,0.103093,0.041237,0.020619,0,0.341216,0,0,0,0,0,0,0,0,0,0,0,0,0.169742,0.030928,0.072165,0,0,0.020619,0.010309,0,0,0.138514,0,0,0,0,0,0,0,0,0,0,0.149446,0,0.002768,0.020619,0.030928,0,0,0.041237,0.082474,0.010309,0,0.202703,0,0,0,0,0,0,0,0,0,0,0.095018,0,0.039668,0.082474,0.082474,0,0,0.041237,0.113402,0.020619,0,0.317568,0,0,0,0,0,0,0,0,0,0,0.221402,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.010638,0,0,0.000665,0,0,0.039229,0,0,0,0.152261,0.022857,0.017143,0.028571,0.005714,0.005714,0.017143,0.011429,0.017143,0.078125,0,0,0.013298,0,0,0,0,0,0.048537,0.083777,0,0,0,0.017143,0,0.051429,0.057143,0.028571,0,0.045714,0.034286,0.200284,0,0,0,0,0.001995,0,0,0,0.055186,0,0,0,0.141622,0,0.034286,0.051429,0,0,0,0,0,0.086648,0.00266,0,0,0,0.007314,0,0.005984,0,0.055851,0.027261,0.014628,0,0,0.034286,0.022857,0.062857,0.022857,0.04,0.028571,0.051429,0,0.268466,0,0,0,0,0.056516,0,0,0,0,0,0.030585,0.008644,0.024601,0.034286,0.034286,0.017143,0,0,0.034286,0.074286,0.022857,0.288352,0,0,0,0,0.003324,0,0,0,0,0,0.215426,0,0,0,0,0,0,0.005714,0.045714,0.022857,0,0.078125,2
0,0,0.066835,0,0,0,0,0,0.03657,0,0,0,0.051702,0.021053,0.031579,0.036842,0,0.015789,0.026316,0.026316,0.010526,0.152632,0,0,0.059269,0,0.008827,0,0,0,0.015132,0.035309,0.003783,0,0,0.010526,0.015789,0.052632,0.026316,0.042105,0.010526,0.026316,0.026316,0.224561,0,0,0.006305,0,0,0,0,0,0.139975,0,0,0.007566,0.007566,0.010526,0.026316,0.047368,0,0,0.005263,0.057895,0.005263,0.14386,0,0,0,0,0,0,0.045397,0,0.027743,0,0.055485,0,0,0.005263,0.010526,0.026316,0.026316,0.021053,0.031579,0.015789,0.026316,0.215789,0,0,0,0,0,0,0,0,0.20681,0,0.005044,0.021438,0,0.010526,0.021053,0.047368,0,0,0.005263,0.057895,0,0.092982,0,0,0,0,0,0,0,0,0.058008,0,0.141236,0,0,0.010526,0.036842,0,0,0.042105,0.036842,0.026316,0.010526,0.170175,3
0.000491,0.035329,0,0,0,0.000491,0,0,0.000491,0,0,0,0.144259,1,0,0,0,0,0,0,0,0.12368,0.000981,0,0,0,0,0.049068,0.005397,0,0,0,0.066732,0,0.039745,0,0,0,0,0,0,0,0,0.180995,0,0.037782,0.002944,0,0.038273,0,0,0,0.008832,0,0.000491,0.018646,0.005888,0,0,0,0,0,0,0,0,0.331825,0.000491,0.005888,0,0,0.001472,0.004907,0.018646,0,0,0,0.125613,0,0,0,0,0,0,0,0,0,0,0.196078,0,0,0,0,0,0,0.002453,0,0.026497,0,0.047596,0.089794,0,0,0,0,0,0,0,0,0,0.167421,0,0,0,0,0,0,0,0,0,0,0.220805,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0.001842,0,0,0,0.186004,0,0.036145,0.036145,0,0,0.006024,0,0.012048,0.108761,0,0,0,0,0,0.000921,0.023941,0,0,0.002762,0.075506,0,0.008287,0.006024,0.018072,0.108434,0.03012,0.024096,0.024096,0.084337,0,0.234139,0.003683,0,0.000921,0,0,0,0,0,0.066298,0,0,0,0.11418,0,0.024096,0.072289,0.012048,0,0,0.042169,0.006024,0.113293,0.007366,0,0.001842,0,0,0,0.005525,0,0.033149,0,0.117864,0,0,0.018072,0.024096,0.012048,0.018072,0.048193,0.012048,0.012048,0.024096,0.145015,0,0,0,0,0.062615,0,0,0,0.003683,0,0.026703,0.005525,0.007366,0.012048,0.042169,0.006024,0,0.006024,0.024096,0.096386,0.03012,0.312689,0,0,0,0,0,0,0,0,0,0,0.244015,0,0,0,0,0,0,0.006024,0.042169,0.024096,0,0.086103,5
0,0,0,0,0,0,0,0,0,0,0,0,0.280899,0.006135,0.01227,0.006135,0,0,0,0,0,0.006623,0,0,0,0,0,0,0.059551,0,0,0.052809,0,0,0.073034,0.006135,0.06135,0.018405,0.006135,0.02454,0.06135,0.006135,0,0.139073,0,0,0,0,0.048315,0,0,0,0,0,0,0,0.130337,0.04908,0.06135,0.018405,0,0.018405,0.04908,0.01227,0,0.127152,0,0.035955,0,0,0.030337,0,0.040449,0,0,0.014607,0,0,0,0.006135,0.042945,0.04908,0.01227,0.06135,0.02454,0,0,0.21457,0,0,0,0,0.016854,0,0,0,0.005618,0,0.014607,0.035955,0.005618,0.03681,0.055215,0.02454,0.01227,0.006135,0.01227,0.067485,0.03681,0.290066,0,0,0,0,0.023596,0,0,0,0,0,0.131461,0,0,0,0,0,0,0.02454,0.06135,0.04908,0,0.222517,6
0,0,0.0139,0,0,0,0,0,0.066231,0.01063,0,0,0.04906,0.019355,0.019355,0.070968,0.012903,0.006452,0.006452,0.070968,0.019355,0.194323,0,0,0,0,0,0,0,0,0.037612,0.08749,0.000818,0,0,0.006452,0,0.083871,0.045161,0.019355,0.006452,0.064516,0.025806,0.259825,0,0,0,0,0,0,0,0,0.159444,0,0,0,0.042518,0,0.025806,0.006452,0,0,0,0,0,0.028384,0,0,0,0,0,0,0,0,0.04906,0,0.083401,0,0,0,0.058065,0.025806,0,0.019355,0.064516,0.045161,0,0.242358,0,0,0,0,0,0,0,0,0.031889,0,0.083401,0.000818,0.030253,0.019355,0.070968,0.025806,0,0.019355,0.058065,0.058065,0.006452,0.264192,0,0,0,0,0,0,0,0,0,0,0.253475,0,0,0,0,0,0,0,0.012903,0.006452,0,0.010917,7
0,0,0,0,0.018195,0,0,0,0.001456,0,0,0,0.172489,0.021053,0.036842,0.031579,0.005263,0.005263,0.031579,0.005263,0.010526,0.105997,0,0.045124,0,0,0.010189,0.004367,0.024017,0,0,0.049491,0.016012,0,0.008006,0,0.052632,0.084211,0.026316,0.010526,0.052632,0.084211,0,0.196653,0,0,0,0,0.021106,0,0,0,0.026929,0,0,0,0.098981,0.010526,0.057895,0.010526,0.015789,0.010526,0.005263,0,0.036842,0.192469,0,0.001456,0,0,0.004367,0,0.016012,0,0,0,0.16885,0,0,0.005263,0.015789,0.010526,0.015789,0.031579,0.042105,0.010526,0,0.132497,0,0,0,0,0.037846,0,0,0,0.004367,0,0.014556,0.000728,0.027656,0.021053,0.047368,0.010526,0,0.005263,0.021053,0.073684,0.021053,0.311018,0,0,0,0,0,0,0.002911,0,0,0,0.224891,0,0,0,0,0,0.005263,0.026316,0.026316,0.005263,0,0.061367,8
0,0,0,0,0.001715,0,0,0,0.001372,0,0,0,0.185592,0.009756,0.034146,0.02439,0,0,0,0,0.019512,0.079838,0,0,0,0,0.077873,0,0.001029,0,0,0.010292,0.010635,0,0.010978,0.009756,0.02439,0.087805,0.039024,0.029268,0.034146,0.02439,0,0.387009,0,0,0,0,0,0,0.000343,0,0.029846,0,0.000686,0,0.150257,0.014634,0.034146,0.029268,0.004878,0,0.009756,0.034146,0.02439,0.109608,0,0,0,0,0.000343,0,0.001029,0,0.005489,0,0.144768,0,0,0.004878,0.019512,0.004878,0.014634,0.02439,0.04878,0.087805,0.004878,0.225981,0,0,0,0,0,0,0.000343,0,0.001029,0,0.096055,0,0.061407,0.029268,0.058537,0.04878,0.004878,0.019512,0.073171,0.053659,0.014634,0.197564,0,0,0,0,0,0,0,0,0,0,0.208919,0,0,0,0,0,0,0,0,0,0,0,9
0,0.021794,0,0,0,0,0,0,0,0,0,0,0.146689,0.013825,0.036866,0.032258,0,0.009217,0.023041,0.018433,0,0.149228,0.011735,0.057837,0,0,0.006706,0.031014,0,0,0,0.041073,0,0,0,0.013825,0.018433,0.059908,0.013825,0.046083,0.013825,0.050691,0.013825,0.190395,0,0.12741,0,0,0.015088,0,0,0,0,0,0,0,0.032691,0.013825,0.041475,0,0,0.023041,0.032258,0.009217,0,0.135506,0.025985,0.092205,0,0,0.007544,0.024308,0,0,0,0,0.024308,0,0,0.018433,0.036866,0.009217,0,0.032258,0.023041,0.009217,0,0.137221,0,0,0,0,0.109807,0,0,0,0,0,0.010059,0.010059,0,0.041475,0.018433,0.0553,0.018433,0.018433,0.018433,0.073733,0.018433,0.269297,0,0,0,0,0.024308,0,0,0,0,0,0.17938,0,0,0.004608,0.023041,0.018433,0,0,0.041475,0.036866,0,0.118353,0
0,0,0,0,0,0,0,0,0,0,0,0,0.199639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000903,0.0271,0,0.098464,0.043956,0.087912,0.032967,0.010989,0.065934,0.065934,0,0,0.320158,0,0,0,0,0,0,0,0,0,0,0.001807,0,0.167118,0.021978,0.065934,0.010989,0,0.010989,0.021978,0,0,0.134387,0,0,0,0,0,0,0,0,0,0,0.145438,0,0.007227,0.010989,0.043956,0,0,0.021978,0.087912,0.032967,0,0.205534,0,0,0,0,0,0,0,0,0,0,0.098464,0,0.038844,0.065934,0.087912,0.021978,0,0.032967,0.10989,0.043956,0,0.339921,0,0,0,0,0,0,0,0,0,0,0.214995,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0.027489,0.001833,0,0,0.192425,0.021505,0,0.016129,0.010753,0,0,0.010753,0.010753,0.038407,0,0,0,0,0,0,0,0,0.077581,0.054368,0,0,0,0.010753,0.005376,0.102151,0.032258,0.032258,0.005376,0.086022,0.026882,0.247511,0,0,0,0,0,0.000611,0,0,0.03482,0,0,0,0.189982,0.005376,0.016129,0.021505,0.005376,0,0,0,0,0.029872,0,0,0,0,0.000611,0,0.018937,0.004887,0.079414,0,0.009163,0,0,0.010753,0.048387,0.064516,0.016129,0.037634,0.043011,0.048387,0.010753,0.291607,0,0,0,0,0.015883,0,0,0,0,0,0.038485,0.002443,0.040318,0.010753,0.064516,0.032258,0,0,0.037634,0.086022,0.010753,0.328592,0,0,0,0,0.000611,0,0,0.00672,0,0,0.203421,0,0,0,0,0,0,0,0.037634,0.016129,0.005376,0.064011,2
0,0,0.020979,0,0,0,0,0,0.045954,0,0,0,0.127872,0.025907,0.015544,0.031088,0,0.005181,0.015544,0.020725,0.005181,0.098522,0,0,0.028971,0,0,0,0,0,0.038961,0.056943,0.004995,0,0,0.010363,0.015544,0.062176,0.041451,0.020725,0.015544,0.036269,0.020725,0.229885,0,0,0.011988,0,0,0,0,0,0.093906,0,0,0,0.065934,0.010363,0.020725,0.051813,0,0,0.010363,0.046632,0.010363,0.136289,0,0,0.013986,0,0,0,0.028971,0,0.044955,0,0.044955,0,0,0.015544,0.010363,0.010363,0.025907,0.036269,0.020725,0.031088,0.025907,0.224959,0.001998,0,0,0,0,0,0,0,0.132867,0,0.008991,0.011988,0.030969,0.005181,0.020725,0.062176,0.005181,0,0.010363,0.056995,0.015544,0.139573,0,0,0,0,0,0,0,0,0.046953,0,0.136863,0,0,0.010363,0.036269,0.010363,0,0.020725,0.046632,0.031088,0,0.170772,3
0,0.002632,0,0,0,0.031579,0,0,0.000526,0,0,0,0.158421,0.013333,0.013333,0.013333,0.013333,0.013333,0.008889,0.004444,0.004444,0.058824,0,0,0,0,0,0.027895,0.004737,0,0.000526,0.001053,0.052632,0,0.066842,0.022222,0.044444,0.048889,0.008889,0.013333,0.053333,0.013333,0.004444,0.190818,0.000526,0.038947,0,0,0.004737,0.036842,0,0,0.001579,0,0,0,0.027368,0.022222,0.084444,0.044444,0.013333,0.022222,0.035556,0.004444,0.017778,0.285509,0,0.007895,0,0,0.003158,0.003684,0.024737,0,0,0,0.115263,0,0,0.022222,0.026667,0.031111,0.008889,0.031111,0.057778,0.04,0,0.187948,0,0,0,0,0,0,0.001579,0,0.014211,0,0.066842,0.056316,0,0.026667,0.031111,0,0.008889,0.031111,0.04,0.075556,0.026667,0.275466,0,0,0,0,0,0,0,0,0,0,0.249474,0,0,0,0,0,0,0,0,0.004444,0,0.001435,4
0,0,0,0,0,0,0.003655,0,0.000522,0,0,0,0.162924,0.033333,0.033333,0.033333,0,0,0.016667,0.016667,0.016667,0.082305,0,0,0,0,0,0,0.008877,0,0,0,0.083551,0,0.031854,0,0.1,0.3,0,0.033333,0.133333,0.283333,0,0.281893,0,0,0,0,0,0,0.015144,0,0.050653,0,0,0,0.076762,0,0,0,0,0,0,0,0,0.228395,0,0,0,0,0,0,0.018277,0,0,0,0.175457,0,0,0,0,0,0,0,0,0,0,0.059671,0.001567,0,0,0,0,0.008355,0,0,0.04752,0,0.03812,0.001567,0.050131,0,0,0,0,0,0,0,0,0.308642,0,0,0,0,0,0,0,0,0,0,0.225065,0,0,0,0,0,0,0,0,0,0,0.039095,5
0,0,0,0,0,0,0,0,0,0,0,0,0.259139,0,0,0,0,0,0,0,0,0.022107,0,0,0,0,0,0,0.032494,0,0,0.091795,0,0,0.028432,0,0,0,0,0,0,0,0,0.150845,0,0,0,0,0.008123,0,0,0,0,0,0,0,0.136474,0,0,0,0,0,0,0,0,0.205462,0,0.008123,0,0,0.026807,0.000812,0.040617,0.003249,0,0.045491,0.004062,0,0,1,0,0,0,0,0,0,0,0.188557,0,0,0,0,0.05524,0,0,0,0,0,0.023558,0.002437,0.016247,0,0,0,0,0,0,0,0,0.335501,0,0,0,0,0.028432,0,0,0,0,0,0.188465,0,0,0,0,0,0,0,0,0,0,0.097529,6
